,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
1875,177902,301138.XSHE,2021-12-31,2022-04-19,2021-12-31,1.1,96389009.75,119415891.52,1205682.75,13.8299,13.5259,10.1452,18.3287,40.9371,78.6262,21.4437,18.3287,6.2404,7.8974,0.0506,99.6786,1.0064,97.8021,112.2585,25.1918,117.8632,6.9586,,6.9586,,24.8151,,24.4479,,25.4185,
1876,177903,300826.XSHE,2021-12-31,2022-04-19,2021-12-31,0.73,71775340.28,130126155.05,6760875.02,7.9514,6.9669,4.5195,12.0939,34.0943,82.9595,13.8601,12.0939,3.2268,7.4056,-0.2944,121.2677,6.3006,87.6195,102.1817,16.4242,96.3834,40.5458,,40.5458,,24.1259,,23.7416,,12.8082,
1877,177904,688318.XSHG,2021-12-31,2022-04-19,2021-12-31,4.23,237232292.46,259597950.84,52482871.69,9.4037,7.9194,8.9391,86.3257,86.5871,20.4463,101.0576,86.3257,2.0809,2.485,-14.9953,79.4505,16.0625,84.2157,115.6467,75.1556,94.4714,19.4226,,19.4226,,18.2525,,17.9027,,17.9027,
1878,177905,600617.XSHG,2021-12-31,2022-04-19,2021-12-31,0.03,-272381986.11,-240067147.87,49104747.8,1.3721,-8.2388,-0.3373,-0.8073,20.6871,101.9041,0.625,-0.8073,9.9328,5.0295,7.1031,-294.8425,60.3088,-600.4668,130.1177,20.5863,,2.2986,,2.2986,,110.069,,88.1569,,106.5629,
1879,177906,603726.XSHG,2021-12-31,2022-04-19,2021-12-31,0.79,135356067.52,130502850.89,21424391.79,13.9663,12.8771,7.6001,8.0282,20.4394,92.82799999999999,8.7337,8.0282,2.1762,4.6651,0.7671,83.727,13.7453,92.20100000000001,76.0135,6.8031,94.8562,29.8607,,29.8607,,14.5513,,31.0246,,31.6732,
1880,177907,688772.XSHG,2021-12-31,2022-04-19,2021-12-31,0.95,842819918.84,1201755503.87,20179795.15,19.8199,17.6614,7.5858,9.1408,25.1498,88.3776,9.8907,9.1408,0.4179,6.0786,0.6887,117.3245,1.9701,89.1093,92.295,19.2288,165.4457,48.474,,48.474,,4.1286,,15.7123,,15.7634,
1881,177908,600867.XSHG,2021-12-31,2022-04-19,2021-12-31,0.64,1104741891.73,1267279297.75,296515313.1,22.2325,18.774,21.2376,40.044000000000004,82.3846,61.2203,47.4086,40.044000000000004,31.2894,7.1124,-0.2475,82.5884,19.3238,84.444,93.7359,34.718,89.5263,12.9912,,12.9912,,31.2192,,40.6605,,40.6852,
1882,177909,300435.XSHE,2021-12-31,2022-04-19,2021-12-31,0.65,225577813.46,294682712.96,6834349.59,10.1889,9.3677,6.67,10.2005,18.9369,87.7572,12.707,10.2005,1.6652,3.6656,-0.6759,94.7339,2.1971,91.9402,99.8081,13.0851,106.88,21.7192,,21.7192,,13.8832,,27.0389,,25.1104,
1883,177910,300911.XSHE,2021-12-31,2022-04-19,2021-12-31,1.96,179887381.44,218710289.29,19985719.46,18.9127,16.2353,13.0168,17.0416,44.735,82.2137,19.4513,17.0416,19.2507,3.4379,-0.9328,89.3949,8.1689,85.8431,107.6474,22.7536,127.9279,71.6561,,71.6561,,45.8917,,45.7638,,45.7638,
1884,177911,002790.XSHE,2021-12-31,2022-04-19,2021-12-31,0.34,114332762.46,136140457.54,11975315.76,8.0624,6.6143,6.1714,7.1489,22.5856,92.7131,7.9708,7.1489,5.0648,5.3228,0.5231,90.8897,7.9949,82.0391,85.7026,5.4809,75.2154,45.4833,,45.4833,,19.0968,,16.8144,,21.5803,
1885,177912,000301.XSHE,2021-12-31,2022-04-19,2021-12-31,0.76,1235554998.71,6122902862.3,-3243767.45,20.1222,5.4719,5.2184,9.8338,16.722,88.1619,11.6328,9.8338,0.3004,1.2418,2.1109,101.0592,-0.0535,27.1933,105.8248,10.3122,87.1108,53.4838,,53.4838,,441.8436,,505.7019,,492.6584,
1886,177913,688216.XSHG,2021-12-31,2022-04-19,2021-12-31,1.45,126392737.92,143595752.7,2162992.3,17.3969,16.3377,9.3223,16.6288,32.0952,82.2582,18.5858,16.6288,1.6691,5.047,0.2233,95.6904,1.4414,93.9113,85.3334,27.3505,154.1583,47.6929,,47.6929,,65.0416,,67.4597,,67.4597,
1887,177915,600610.XSHG,2021-12-31,2022-04-19,2021-12-31,0.04,57457236.21,75941823.0,,37.7813,51.8246,3.0392,3.0048,18.025,94.5523,5.6485,3.0048,1.0585,6.2937,3.3608,125.3063,,137.1698,90.0373,5.4955,100.8781,29.2027,,29.2027,,130.3382,,-8.0571,,-8.0571,
1888,177916,300394.XSHE,2021-12-31,2022-04-19,2021-12-31,0.7882,277259104.73,326344315.4,17442564.27,16.5413,14.9685,14.8453,29.8863,49.6777,68.3895,33.3921,29.8863,1.4346,6.5883,-0.4245,94.5082,5.0513,90.4916,110.6773,35.8144,113.2991,18.1972,,18.1972,,7.0653,,8.7424,,9.7726,
1889,177917,003023.XSHE,2021-12-31,2022-04-19,2021-12-31,1.37,105014324.29,121678436.28,570791.78,8.5132,8.0637,6.0520000000000005,10.0568,43.9209,89.3652,11.3328,10.0568,20.8624,9.4966,-1.2406,92.01799999999999,0.4317,94.7206,110.6622,5.5416,52.1084,7.4708,,7.4708,,-6.4277,,-2.4649,,-1.5089,
1890,177918,301128.XSHE,2021-12-31,2022-04-19,2021-12-31,0.9690000000000001,50675641.37,64973468.61,2977134.59,10.1115,9.2877,8.8431,13.0589,37.4708,84.6206,13.8743,13.0589,5.4938,5.5376,-0.0074,111.699,5.1181,91.853,107.8966,10.5005,68.2764,0.5489,,0.5489,,-23.7687,,-14.1799,,-14.1799,
1891,177919,300240.XSHE,2021-12-31,2022-04-19,2021-12-31,0.51,61029300.75,101502346.93,165754271.49,15.0246,4.8992,7.3743,3.4047,7.2377,98.5406,4.4276,3.4047,1.5384,2.9161,0.6967,32.9855,53.8656,32.6076,100.6103,2.0006,137.0818,87.5451,,87.5451,,1314.6008,,6104.967,,2369.6838,
1892,177920,003021.XSHE,2021-12-31,2022-04-19,2021-12-31,0.86,123518687.05,135772821.89,16306810.69,5.27,4.4118,4.6272,12.9426,29.7337,88.0901,13.7164,12.9426,3.7872,5.0011,-3.2759,86.9246,10.44,83.7154,108.2927,19.4815,163.5742,-4.6096,,-4.6096,,-42.1341,,-39.7144,,-39.7144,
1893,177921,600352.XSHG,2021-12-31,2022-04-19,2021-12-31,1.04,2366027185.29,3052961765.5,825174246.63,11.6163,8.1461,6.1865,22.6595,33.7892,81.6747,25.6804,22.6595,3.6806,5.5866,1.4551,71.0143,19.1942,70.126,111.4994,28.0979,153.3285,6.7565,,6.7565,,-21.2713,,-13.8493,,-19.2119,
1894,177922,300855.XSHE,2021-12-31,2022-04-19,2021-12-31,0.91,163772837.45,159926992.43,8839360.81,15.8582,14.3223,14.6492,25.9842,37.3061,77.0834,29.787,25.9842,1.1157,6.3863,-0.1207,77.14,4.2636,90.3151,92.3886,25.6268,111.8264,27.7345,,27.7345,,67.0772,,66.2392,,66.2392,
1895,177923,688619.XSHG,2021-12-31,2022-04-19,2021-12-31,0.49,56681862.74,123403610.62,8170984.26,8.2146,5.2839,5.0388,12.4478,32.3677,82.9637,13.3944,12.4478,3.9562,6.2028,-1.0375,121.3831,8.0372,64.3226,44.9128,-14.0675,-82.5739,17.3288,,17.3288,,-46.2,,-42.5177,,-44.3964,
1896,177924,002391.XSHE,2021-12-31,2022-04-19,2021-12-31,0.3785,241051390.88,239277738.14,20562398.95,5.6149,5.4459,3.96,6.5953,17.5086,93.6442,7.5718,6.5953,1.808,3.7509,1.1747,90.1128,7.7439,96.9889,69.528,11.3874,179.1663,25.1461,,25.1461,,26.2899,,27.0271,,27.4803,
1897,177925,300532.XSHE,2021-12-31,2022-04-19,2021-12-31,0.33,82283934.79,108904229.31,7080938.04,9.1077,8.1759,3.7143,5.736000000000001,24.3121,93.185,6.0837,5.736000000000001,4.8368,6.1028,0.3469,111.2256,7.2319,89.7696,99.7243,-8.587,-126.0009,71.8713,,71.8713,,38.3851,,51.5234,,51.5234,
1898,177926,300100.XSHE,2021-12-31,2022-04-19,2021-12-31,0.32,71631949.68,108936895.47,15906362.39,6.3105,3.5077,2.1942,3.3938,18.545,97.0416,3.9744,3.3938,1.5621,6.4558,2.2688,73.1865,10.6863,55.5848,99.5349,11.5644,390.9029,2.9514,,2.9514,,18.366,,46.0581,,41.951,
1899,177927,002395.XSHE,2021-12-31,2022-04-19,2021-12-31,0.1882,49500491.4,57790210.66,-804917.88,5.6114,5.502000000000001,2.7847,3.4344,11.6301,96.0686,3.7554,3.4344,0.3747,2.7957,0.3399,105.8438,-1.4742,98.0513,60.3893,0.0397,1.011,9.5548,,9.5548,,19.0494,,19.6579,,19.6579,
1900,177928,600153.XSHG,2021-12-31,2022-04-19,2021-12-31,2.07,4265275138.46,13846023579.36,2936779600.86,13.6682,9.5601,2.2156,1.5488,3.5686,98.0439,2.2098,1.5488,1.153,0.0937,0.2283,87.6217,18.5848,69.9444,122.5554,0.0578,2.9535,63.4936,,63.4936,,29.3813,,33.9828,,35.3967,
1901,177929,300519.XSHE,2021-12-31,2022-04-19,2021-12-31,0.71,108982378.55,125786508.37,6416811.45,13.6604,13.0271,12.5363,35.6151,55.7046,60.799,41.3192,35.6151,9.9916,6.155,-5.1726,95.3236,4.8628,95.36399999999999,95.8023,44.3646,113.1722,13.3516,,13.3516,,17.8582,,15.4623,,15.4623,
1902,177930,002987.XSHE,2021-12-31,2022-04-19,2021-12-31,1.03,209259151.71,230587905.06,13143114.45,12.3221,11.1814,10.227,7.5463,23.5768,92.4503,7.5748,7.5463,2.2113,3.9334,-0.0172,99.9945,5.6995,90.7431,94.7359,-1.6203,-21.4621,33.2245,,33.2245,,-21.839000000000002,,-16.5147,,-16.4701,
1903,177931,002645.XSHE,2021-12-31,2022-04-19,2021-12-31,0.9371,497782396.53,514105315.05,7262097.73,16.4942,15.4325,11.8963,7.9856,15.7112,92.4138,8.5829,7.9856,0.6764,3.0608,0.1048,88.6153,1.2518,93.5633,109.8528,2.8768,37.921,100.75399999999999,,100.75399999999999,,128.8757,,136.6234,,136.1982,
1904,177932,600475.XSHG,2021-12-31,2022-04-19,2021-12-31,1.0613,630928521.0,619395182.56,311768013.28,10.4361,8.717,4.7521,10.2892,19.8735,92.6059,11.6167,10.2892,0.8842,6.9392,1.1343,61.8742,31.1439,83.5275,90.241,11.3453,153.4359,6.0546,,6.0546,,19.8807,,20.0327,,17.3782,
1905,177933,603788.XSHG,2021-12-31,2022-04-19,2021-12-31,0.65,130368293.76,152674747.0,11680471.43,7.5825,6.7957,6.4508,15.4419,26.0208,83.7925,17.5538,15.4419,4.1521,2.8062,-3.3301,91.8661,7.0283,89.6229,111.7791,17.0125,104.96700000000001,5.6731,,5.6731,,-20.5995,,-18.8844,,-18.8843,
1906,177934,600668.XSHG,2021-12-31,2022-04-19,2021-12-31,2.69,634647100.0,531689810.96,733959820.24,19.1667,13.1635,15.1231,26.5652,32.5817,86.0267,32.1893,26.5652,9.7563,5.2372,0.243,43.4224,59.9415,68.6789,83.3439,12.4926,89.4036,17.1692,,17.1692,,63.2336,,56.4423,,58.1189,
1907,177935,002825.XSHE,2021-12-31,2022-04-19,2021-12-31,0.36,47809489.61,109209363.08,9279573.18,6.6912,5.1884,5.9377,5.0066,17.7083,93.7903,5.2429,5.0066,2.2755,3.75,0.377,117.9467,10.022,77.5409,80.207,7.2536,116.8115,40.279,,40.279,,-28.0189,,-21.3851,,-35.6388,
1908,177936,300927.XSHE,2021-12-31,2022-04-19,2021-12-31,0.9455,73563224.75,86008232.47,604801.41,13.3773,12.9781,9.8608,10.6801,20.8291,87.8857,12.1782,10.6801,1.4056,5.0914,0.737,97.6013,0.6863,97.016,89.5707,5.4216,44.7535,62.2036,,62.2036,,39.9923,,37.8521,,37.8521,
1909,177937,300520.XSHE,2021-12-31,2022-04-19,2021-12-31,0.42,75098282.47,101622434.97,1881719.45,7.4401,5.3423,3.3611,6.0983,37.3223,94.0912,6.2542,6.0983,9.1357,7.1804,0.5294,94.8017,1.7554,71.8037,89.7489,-12.6468,-214.0324,13.7429,,13.7429,,110.6504,,127.9346,,159.6454,
1910,177938,601579.XSHG,2021-12-31,2022-04-19,2021-12-31,0.59,137955264.69,207300540.5,358584.9,8.1098,3.9431,6.4452,23.0528,41.4377,83.4187,32.6336,23.0528,11.0469,9.396,-0.17300000000000001,53.0268,0.0917,48.6214,115.2298,22.1188,133.3958,12.8125,,12.8125,,4.2149,,-0.7043,,-1.8087,
1911,177939,600121.XSHG,2021-12-31,2022-04-19,2021-12-31,-0.1764,-94774772.94,-45625680.77,38513970.7,-12.6749,-5.5877,-0.0574,-0.2498,33.9203,101.4204,7.3268,-0.2498,2.0142,23.0743,6.1118,-27.8058,23.4717,,96.3609,1.3212,,14.9973,,14.9973,,128.9394,,99.0705,,77.2282,
